ztf_id,label,g_peak,g_duration,burst_ratio,g_rise,g_stability,r_peak,r_duration,r_rise,r_stability,peak_color,abs_mag_g
ZTF18adazbol,SN Ia,18.70618,18.951273099984974,1.0,20.8592845911086,0.21239324999999987,18.715103,13.046458299737424,9.163099561890412,0.059789600000000574,-0.008922999999999348,-19.55988256887672
ZTF18adaimlf,SN Ia,19.035765,26.902268500067294,1.0,0.0,0.28445460000000083,18.736828,46.85552079975605,8.583139696957401,0.21896337499999952,0.29893700000000223,-18.455787768948003
ZTF18adbclkd,SN II,17.34501,52.910555500071496,0.9997995702472572,1.7559058715840279,0.09464800000000041,17.321968,257.2081480999477,3.612215149105997,0.45787800000000045,0.02304200000000023,-17.029055120920408
ZTF18adalarn,SN Ia-pec,17.54691,69.72640050016344,1.0,85.09039513792723,0.596237111111111,17.288391,90.73063649982214,70.01980331634579,0.5485755000000004,0.2585189999999997,-17.770024894321967
ZTF18aczenvx,SN Ia,18.956959,22.00097220018506,1.0,17.131280652411395,0.23645928571428548,19.15221,17.94995369995013,8.999619561239934,0.1362312500000007,-0.19525099999999895,-19.564406561594605
ZTF18adaslwa,SN Ia,16.617325,41.89762739976868,0.9969447950902494,124.97465299480928,0.3430734999999996,16.624855,45.80430560000241,101.86563173654847,0.27599557142857123,-0.0075299999999991485,-18.778581230238125
ZTF18adathpb,SN Ia,19.602242,4.051527799572796,1.0,66.98909903555375,99.0,18.700212,10.040300900116563,14.068951980176733,0.0785698333333329,0.9020299999999999,-16.02725462779114
ZTF18adaylyq,SN Ia,18.343887,25.979201400186867,1.0,19.58659438734406,0.3521576000000003,18.20329,41.786192200146616,20.1043409680525,0.35862566666666673,0.14059699999999964,-18.70698532544525
ZTF18adazgdh,SN Ia,18.723942,13.982905100099742,1.0,12.49468908532813,0.09040877777777784,18.659672,42.758448999840766,13.861970674726642,0.13975644444444413,0.0642700000000005,-18.860150893271936
ZTF18adazblo,SN II,18.945332,91.68909720005468,1.0,6.120080762515946,0.2803732000000004,18.836992,111.79120370000601,9.146844576915399,0.12353006666666673,0.10834000000000188,-16.34896634254457
ZTF19aaadwfi,SLSN-II,18.238092,1605.7277777995914,1.0,7.07105337198701,0.24087835294117627,18.391603,159.73340279981494,4.137936106560867,0.1778087499999994,-0.15351099999999818,-21.65378894578022
ZTF18aczuooo,SN IIn,18.873985,30.90760409971699,1.0,3.932038290686929,0.13109774999999946,18.830364,131.7249884000048,5.530732016540279,0.20104052941176467,0.043621000000001686,-19.151770341525523
ZTF18adbckox,SN Ia,17.464312,21.92304400028661,0.9992195353246803,35.56373757528359,0.24314425000000028,17.496296,58.81322919996455,37.98901353001054,0.30329962499999974,-0.031984000000001345,-19.190654095207123
ZTF18abvmlow,SN II,16.433813,253.30121529987082,0.9871977579144163,116.54322965586717,0.4425091666666665,16.446375,304.2121759997681,22.456774716863997,0.20697124999999977,-0.012561999999999074,-15.951793273598312
ZTF18adachwf,SN II,19.062405,34.999467600136995,1.0,0.0,0.34079833333333437,18.836842,104.88953700009733,8.024769885634234,0.14493445454545392,0.22556299999999752,-16.41344175715878
ZTF18adasisj,SN Ic,18.256256,66.94818289997056,1.0,13.440778003835668,0.24743909999999972,17.77423,55.90747690014541,21.141133252370135,0.15561144444444489,0.4820260000000012,-17.561254658738306
ZTF18adbntwo,SN Ia,17.598034,31.00355330016464,0.9363792982374652,60.81274230360373,0.6039626000000006,17.763657,59.90799769992009,51.3986901592886,0.27536411111111136,-0.16562300000000008,-18.9564941468807
ZTF18adbyxua,SN Ia,18.692259,18.9341087997891,0.6913996726266677,0.0,0.18722250000000074,18.914919,20.048750000074506,14.08818093754942,0.3319776666666658,-0.2226600000000012,-19.61477596195308
ZTF18adbmrug,SN IIn,17.9008,39.009884199593216,1.0,51.688097994905036,0.2637368461538458,17.825842,55.92209490016103,56.16356963572703,0.49670687499999966,0.07495799999999875,-17.156750142113392
ZTF18adbmbpa,SN II,17.508356,221.33695599995553,0.9848894297716824,14.489761327911287,0.42584760000000016,17.446861,259.0489235999994,16.683150987842566,0.16506335000000033,0.061495000000000744,-17.262856547196627
ZTF19aaairqh,SN Ia,17.114107,23.966944499872625,0.9988782250129244,125.09090737884662,0.29124516666666683,16.807924,38.946701399981976,73.7382559897033,0.26832037500000006,0.30618300000000076,-17.758122477638057
ZTF19aaafica,SN Ia-91bg,18.708183,24.892719899769872,0.9984740178747452,0.18726004916302758,0.524278333333335,18.014484,16.026365699712187,26.370066973358792,99.0,0.6936989999999987,-15.957083051846936
ZTF19aabvfwn,SN Ia,17.939392,7.815995400305837,0.8890285149968412,77.67921313188806,99.0,17.812935,31.795219900086522,27.01652968383355,99.0,0.12645700000000204,-18.304676505175603
ZTF19aabyheu,SN Ia,16.245071,120.72187499981374,0.999836945129387,235.42539642739348,0.3054200555555556,16.188301,120.66597219975665,141.20076006625627,0.31603724999999994,0.05677000000000021,-18.526141547196627
ZTF19aabyppp,SN Ia,16.84768,120.6971875000745,0.9998406505152106,84.93189841936476,0.3328807499999996,16.696796,120.66549769975245,96.06941396199514,0.3324641052631578,0.15088400000000135,-19.153444693862003
ZTF19aadgimr,SN IIn,16.389992,226.64931719982997,0.9742361383118334,133.94630945097654,0.19472694999999982,16.307175,218.60450229980052,35.45076842167093,0.0793824791666667,0.08281699999999859,-19.490464295278407
ZTF19aabmybj,SN Ia,17.188623,27.929340300150216,1.0,30.431643153395232,0.5138063333333337,17.111013,110.00211809994653,88.892474245267,0.7602216666666664,0.07760999999999996,-18.98179303016684
ZTF19aacgslb,SN Ia,13.862052,1597.7617130000144,1.0,3223.7280792317256,0.5316654399999998,13.456693,2466.0879282001406,2219.8211609553173,0.20670977419354858,0.4053590000000007,-17.573756247583944
ZTF19aacilht,SN Ia,18.456108,16.939143599942327,1.0,31.42958425504391,99.0,18.5628,30.98736110003665,30.34538392348692,0.47613720000000087,-0.1066919999999989,-19.10807603493099
ZTF19aacivvy,SN Ia,16.579718,142.66802089987323,1.0,61.931377245527244,0.21744856000000026,16.73235,108.82180560007691,0.0,0.18171199999999965,-0.15263200000000055,-18.96600434712534
ZTF19aadnxat,SN Ia,16.489655,165.72180559998378,1.0,168.06797003665625,0.2956759500000004,16.700232,136.74420140031725,126.11764338942109,0.283536411764706,-0.21057700000000068,-19.201632871587663
ZTF19aabyuze,SN Ia,16.70189,1600.7579051000066,1.0,107.2774886839008,0.42461566666666684,16.8079,120.66062500001863,83.76136356497854,0.35161393750000003,-0.10601000000000127,-19.625568351424967
ZTF19aadpqnb,SN IIb,16.971098,213.28614589991048,0.8327252355011776,74.26608306233456,0.8986504999999996,19.197893,78.81806709989905,0.0,0.16788127272727268,-2.226794999999999,-16.758734835061215
ZTF18aadmssd,SN IIn,16.887047,59.95109950006008,0.9587803353299176,0.0,0.548984166666667,16.671349,70.91473380010575,0.0,0.5018802500000001,0.21569799999999972,-17.649625846236088
ZTF19aadnxbh,SN Ibn,16.887407,23.970497699920088,0.9980420337293322,193.21067385812808,0.5306246000000001,16.999952,18.020173700060695,0.0,0.734429666666666,-0.11254500000000078,-17.826175635243832
ZTF19aadnxog,SN IIP,16.735233,154.70346069987863,0.9996746679396968,95.90724340203414,0.2289089999999998,16.68766,171.67052080016583,57.54238398984103,0.10479282051282031,0.047572999999999865,-17.945180404615023
ZTF19aadolpe,SN Ia,17.723623,76.67247689981014,1.0,17.414130386431946,0.6388384999999998,18.241861,88.7737615997903,0.0,0.23791479999999937,-0.5182380000000002,-19.138306520998245
ZTF19aadoocn,SN Ia,16.9749,40.81924769980833,1.0,71.529176960928,0.42551666666666615,17.130692,69.74781250022352,94.63476583302342,0.40238700000000044,-0.15579199999999815,-19.26022914614997
ZTF19aadyppr,ILRT,17.736965,105.73634260008112,1.0,5.290390879024048,0.17839284615384607,16.611526,189.65539349988103,76.62984157481011,0.13027769047619048,1.125439,-11.303607368805434
ZTF18adbacau,SN II,18.76339,94.81523139961064,0.9522769470541922,11.431869973183785,0.27813874999999966,18.676264,119.71339120017365,4.685809532738099,0.11208724999999964,0.08712600000000137,-17.239494633774243
ZTF19aadyijk,SN Ia,18.249498,4.0207060999237,1.0,0.0,99.0,18.278784,48.74199069989845,8.18001764248234,0.3669867999999994,-0.029286000000002588,-18.97518485674131
ZTF19aadooun,SN Ia,17.462736,84.74759260006249,1.0,0.0,0.7095773333333332,17.505684,99.70907410001382,60.92932515679654,0.282894666666667,-0.0429479999999991,-19.19656870286326
ZTF19aaeicsm,SN Ia,18.143282,35.02325230045244,1.0,16.7944000522032,99.0,18.09509,15.936793999746442,13.424647918862583,99.0,0.048192000000000235,-18.9787925210183
ZTF19aaejtof,SN IIb,18.978142,18.99497690005228,0.9759427623087118,16.839336287340057,99.0,18.822403,39.00821759970859,6.344742142595098,0.24794714285714242,0.15573899999999696,-17.059068029598834
ZTF19aadyoqz,SN Ia,18.596514,14.97328699985519,1.0,118.24492681092465,0.1592752500000003,18.560762,12.915995399933308,0.0,99.0,0.035751999999998674,-18.826002041711313
ZTF19aaeoqkk,SN Ia,18.29436,35.90373839996755,1.0,2.4680847441493134,0.49530439999999987,18.326658,51.875636499840766,12.720768135461078,0.2061049999999996,-0.03229799999999727,-19.091246273598312
ZTF18aaermez,SN Ia,18.563055,26.857083399780095,1.0,11.89447714535384,0.23577185714285673,17.328527,59.011631899978966,132.47826577261947,0.5126639999999999,1.2345279999999974,-16.390541571396085
ZTF19aaeopqn,SN Ia,19.005367,13.944849600084126,1.0,27.605535427815198,0.330240250000001,18.54249,34.866458400152624,28.513584494533593,0.2740558888888888,0.4628769999999989,-17.11007210865953
ZTF19aafnfyc,SN Ia,18.153358,24.884201399981976,0.8359771120038361,0.0,0.6037613333333335,18.326118,29.946180500090122,21.212586843225807,0.36676674999999914,-0.17276000000000025,-19.522208008486746
ZTF19aaeoqst,SN Ia-CSM,18.68642,246.62724540010095,1.0,0.0,0.11564270967741938,18.462496,252.60499999998137,5.3344666541266745,0.09060386046511648,0.22392399999999668,-18.36445232544525
ZTF19aafljiq,SLSN-II,17.9329,156.72129630018026,1.0,4.31065800475522,0.1350083999999999,17.710802,167.82129629980773,6.87840873897567,0.08792635483870966,0.22209799999999902,-20.353745399850876
ZTF19aafmfxg,SN Ia-91T,16.93522,100.70840270025656,1.0,104.44121365996939,0.8694371428571424,17.27866,80.73392360005528,38.96885860883403,0.6382153333333337,-0.3434399999999975,-19.804912791701028
ZTF19aailsge,SN Ib,19.185177,74.78197919996455,1.0,8.255865673403623,99.0,18.728893,129.74975690012798,14.157786548242736,0.3559886000000006,0.45628400000000013,-16.756451577363467
ZTF19aagmsrr,SN Ia,15.951819,150.77096069976687,1.0,180.16933073402714,0.396945625,16.271017,98.95034720003605,0.0,0.1536823913043478,-0.3191980000000001,-19.016936253614993
ZTF19aailepg,SN II,18.256062,124.7594792000018,0.8643716779882218,31.848959596455884,0.12902080769230814,18.16004,126.83454860001802,0.0,0.09196939999999985,0.09602200000000138,-17.275863953690184
ZTF19aakirwj,SN Ib,19.184381,90.94337960006669,0.9996415913070343,3.8588280679048506,0.24457480000000018,18.539322,98.8455324000679,0.429625489203361,0.19283228571428523,0.6450589999999998,-16.4776036452939
ZTF19aahsnmq,SN Ia,17.868172,20.86190970009193,1.0,0.0,99.0,18.161554,40.93094909982756,10.663211902259143,99.0,-0.2933819999999976,-19.182700325445246
ZTF19aajxhwa,SN Ia,17.34587,32.978229200001806,0.8045607763991349,51.5448493039663,0.310730285714285,17.495394,20.977002299856395,94.71120300388966,0.5479429999999988,-0.14952399999999955,-18.406815772916463
ZTF19aaillan,SN Ia,17.870567,63.837256900034845,0.9990239372816369,62.95226743068112,0.47912899999999986,17.94501,89.72418979974464,15.330184822688683,0.5075601666666666,-0.0744429999999987,-19.515039273598312
ZTF19aailqli,SN Ia,18.241749,52.842141199857,0.9488366938443895,73.13146717872861,0.7730965000000003,17.788116,74.76121519971639,29.262066617153092,0.3234796363636363,0.45363299999999995,-18.735507041341712
ZTF19aailuvj,SN Ia,18.158695,22.00006949994713,1.0,0.0,0.548406,18.243849,52.86399309989065,25.39880515845466,0.4114628749999998,-0.08515399999999929,-19.257712817122403
ZTF19aakiyly,SN Ia,18.023474,40.98917819978669,0.9995077362567476,29.31677570387807,0.6312897999999997,18.134323,75.78869209997356,34.40717465821517,0.37499700000000047,-0.1108489999999982,-19.362132273598313
ZTF19aakjcxs,SN II,17.19379,31.87432869989425,1.0,47.828948777655214,0.35319919999999955,17.172913,57.88708330038935,55.0028362151264,0.903486,0.020876999999998702,-18.865244056611083
ZTF19aamowaf,SN II,18.376299,73.79034730000421,1.0,0.0,0.22168762499999994,17.962612,81.8543749996461,1.4976177687380774,0.11885727272727209,0.41368699999999947,-16.773517116887216
ZTF19aajwdqt,SN Ia,18.319904,27.873645899817348,1.0,0.0,99.0,18.444931,59.83130780002102,13.940368301160492,0.3668316666666662,-0.12502699999999933,-19.56262543427787
ZTF19aajxwnz,SN Ia,15.573512,228.14212960004807,0.9495112770938362,0.0,0.17934355555555528,15.349002,179.2722105998546,417.56240362712265,0.6463724999999996,0.22450999999999866,-18.467060368805434
ZTF19aailltc,SN Ia,18.540234,85.81564809987321,1.0,14.684221197177145,0.19498280952380923,18.661184,110.6630903002806,10.642652736744903,0.1543347307692303,-0.120949999999997,-19.34229543427787
ZTF19aakiwxx,SN Ia,17.329035,53.80224539991468,0.9990515585035181,62.49403020332414,0.5254012500000003,17.456778,59.7270601997152,85.4221705203714,0.24621128571428588,-0.12774299999999883,-19.097143642403747
ZTF19aakiyed,SN II,19.295488,54.76282409997657,1.0,0.0,0.1652108888888893,18.961119,77.90011569997296,1.2102772070048342,0.12254413333333337,0.3343689999999988,-17.081891455957965
ZTF19aaksxgp,SN IIn,18.985102,79.92128479992971,1.0,4.69184964956096,0.157918636363636,18.991737,57.978912100195885,2.1424210373782806,0.14302700000000002,-0.00663499999999928,-17.521598476357592
ZTF19aakjbej,SN Ia,18.666918,21.01398149970919,1.0,0.0,99.0,19.0551,53.79262739978731,10.965243447441223,0.45822050000000036,-0.38818200000000047,-19.254738121837658
ZTF19aakpcuw,SN Ic,18.299973,97.91192129999399,1.0,0.0,0.3024129999999994,18.03183,118.80723380018026,33.15882980442133,0.281713125,0.268143000000002,-17.31695154269839
ZTF19aakljys,SN Ia,17.86608,45.97170130023733,0.9978385108500961,40.916370826818955,0.5085356666666669,17.808744,49.92056720005348,46.99663847449064,0.3781335714285718,0.05733599999999939,-18.50932449228429
ZTF19aaklquv,SN Ia,17.536058,66.96810179995373,1.0,0.0,0.5735484,17.635347,71.96902780001983,0.0,0.2219592499999997,-0.09928899999999885,-19.057239419838492
ZTF17aaazdba,TDE,15.27687,2101.081585600041,0.9559160111165464,210.59638954007443,0.27932588524590135,15.428119,1755.9994675996713,43.021328210991896,0.4827255172413796,-0.15124899999999997,-19.595359477638056
ZTF19aaknate,SN IIb,17.544777,99.90494210040197,0.9996941317450568,27.93105657762832,0.2517652142857144,17.078651,94.95826390013099,37.346163352243465,0.24012363636363626,0.46612599999999915,-15.989421276752903
ZTF19aaldqvh,SN Ia,18.808834,21.937187500298023,0.7872943566237699,32.81452291094107,0.24417833333333347,18.854668,33.01498840004206,0.0,0.31587399999999943,-0.045833999999999264,-19.372888942440245
ZTF19aakthjl,SN Ia,18.371859,19.934838000219315,0.7400459895819863,0.0,0.4189720000000001,18.54808,25.804872599896044,0.0,0.18415400000000007,-0.17622099999999818,-18.70598848487878
ZTF19aakpccq,SN II,19.137415,41.93541660020128,0.9992690067822696,0.0,0.3445462499999996,18.849928,60.83472219994292,0.8800526802595064,0.10289650000000031,0.28748700000000227,-17.51755109520712
ZTF19aakpfax,SN Ia,19.281567,21.96123839961365,0.9186509638273403,2.4893864479608006,99.0,18.823256,33.89015039987862,568.502882001153,0.18954127272727206,0.45831099999999836,-18.39128297009699
ZTF19aaksrgj,SN Ia,18.69327,24.97964120004326,1.0,116.9963852262731,0.3234855000000012,18.756289,46.87603010004386,14.610616607463225,0.14366630769230765,-0.0630190000000006,-19.13681189268324
ZTF19aalcyfd,SN Ia,16.834724,66.94858790002763,0.9455490694096136,68.58887836154406,0.3938859999999997,16.85085,87.88056709989905,43.08794232734922,0.2999371818181816,-0.016125999999999863,-19.05687124913424
ZTF19aalxcyo,SN Ia,18.737621,19.88079860014841,0.7585934537013549,0.4981908667157951,99.0,18.604923,27.967523199971765,0.0,0.3568343333333341,0.13269800000000131,-18.94336691494785
ZTF19aaleptm,SN Ia,18.676622,44.97175920009613,0.889571608448194,17.538447638853928,0.5256365714285717,18.722172,48.78819449990988,7.855240866182362,0.2062208888888889,-0.0455500000000022,-18.971629529979236
ZTF18abixrei,SN Ia,18.99409,19.08133100019768,0.7663948772603734,15.558386510958316,0.3259837500000007,19.029327,19.881250000093132,3.9443510375041875,0.1771325000000008,-0.03523699999999863,-19.43141829094413
ZTF19aakphow,SLSN-II,18.59679,33.06696760002524,1.0,5.392240189246458,0.23514325000000103,18.848646,44.83236109977588,5.140420616976335,0.1566990000000002,-0.2518560000000001,-19.904255382257844
ZTF19aaloqmd,SN II,18.36238,85.92004629969597,1.0,0.18239247656450536,0.19930881818181784,18.375546,98.8625000002794,13.401596784734902,0.14192131818181816,-0.013165999999998235,-17.42296010871125
ZTF19aafmyow,SN Ic,17.297962,214.66292829997838,0.9997424849802574,95.46201764011862,0.21456938709677423,16.962145,232.57662039995193,56.45744613672766,0.15265185714285678,0.3358169999999987,-17.978383443211065
ZTF19aakzwao,SN Ia,16.103865,135.83827550010756,0.9581261496958162,128.82248139196648,0.2152609629629629,16.153593,136.88921299995854,169.69212940035632,0.22396067647058857,-0.04972800000000177,-18.507537420499617
ZTF19aalzmmt,SN Ia-91T,17.930555,64.89971060026437,0.9974942279953432,23.699836135224828,0.3926684444444446,18.065222,52.07767360005528,0.0,0.26768400000000014,-0.13466700000000031,-19.156210248580862
ZTF19aamaeve,SN Ia,18.216402,29.93403929984197,1.0,0.0,0.3941212,18.6047,63.83363430015743,42.62188332921134,0.36141187499999994,-0.3882980000000025,-19.230376555683375
ZTF19aaluprf,SN Ia,18.10076,22.058865699917078,1.0,0.0,0.4599099999999998,18.16747,42.96053240029141,1.0297835758568552,0.342902999999999,-0.06671000000000049,-19.830568620723653
ZTF19aalouag,SN Ib,18.48864,1545.9837152999826,1.0,7.278192664549248,0.11781445454545443,18.242365,1548.9163656998426,9.712388154710212,0.20225370833333312,0.2462750000000007,-18.369337795777486
ZTF19aalsnbp,SN II,18.568895,90.77862269990146,0.9994637242132673,0.0,0.1589262307692312,18.710997,112.75030090007931,0.0,0.11713666666666632,-0.14210199999999773,-18.08607109520712
ZTF19aalveag,SN Ia,18.09735,1004.1880903001875,1.0,31.13878024460484,0.5642414999999996,18.101389,49.92535880021751,2.995226103696145,0.2562249999999997,-0.004039000000002346,-18.557616095207123
ZTF19aalzmio,SN Ia,17.831446,55.814988400321454,0.9747127209775341,50.71318421648403,0.3163673999999997,18.025164,70.02401619963348,7.6416324205599455,0.17285405882352897,-0.1937180000000005,-19.70397639048553
ZTF19aamhmsx,SN II,18.715572,99.72410880029202,1.0,0.0,0.15397342857142857,18.543844,112.67885420005769,5.975883027659397,0.07994499999999984,0.17172800000000166,-17.805033363205617
ZTF19aalztms,SN II,18.914646,25.917199099902064,1.0,0.0,99.0,18.657019,38.96405090019107,9.067328612882998,0.25099628571428617,0.25762700000000294,-17.25577003016684
ZTF19aamjvie,SN Ia,17.11381,81.97327549988404,1.0,3.4156890801606052,0.22594861111111067,17.12797,84.97590279998258,62.03597681793309,0.1887126521739129,-0.014160000000000394,-19.16255252551653
ZTF19aamfxby,SN Ia-91T,18.12858,41.972546299919486,0.9404703310522026,47.60774242141334,0.19702068750000046,18.073029,46.96369220037013,16.785816538688728,0.1729534285714287,0.05555100000000124,-19.257026273598314
ZTF19aamgghn,SN Ib,18.529171,74.92539349989966,1.0,10.659519471261005,0.6027157499999998,17.922949,77.9510764000006,29.871040389622188,0.2943435000000001,0.6062220000000025,-16.99326455656197
ZTF19aamgttu,SN Ia,17.073383,52.921643500216305,0.9992635833060927,68.57706486660959,0.7308240000000001,17.028292,52.9421295998618,70.55864175348083,0.5072852857142855,0.045090999999999326,-18.529486656029256
ZTF19aamgokq,SN Ia,18.46819,24.932847199961543,1.0,2.2367285035869626,0.2914149999999999,18.580915,41.97572909994051,9.139030014313272,0.28537866666666645,-0.11272500000000107,-19.207376008486747
ZTF19aamhhyo,SN Ia,18.558825,40.85853009996936,0.8483438345997939,18.020060744781556,0.27491963636363664,18.614405,44.86699069989845,0.0,0.1682687142857137,-0.05558000000000263,-19.11674100848675
ZTF19aamhhae,SN Ia,17.418907,84.75240739993751,1.0,52.519983247340086,0.3532098666666665,17.437996,84.86283560004085,52.601034499634935,0.23103647368421076,-0.01908899999999747,-18.75150903016684
ZTF19aamhhey,SN Ia,17.209658,84.75826389994472,1.0,59.68097447978155,0.2975013333333332,17.304375,84.8768750000745,39.75644943258987,0.2010691764705884,-0.09471699999999927,-19.216520642403747
ZTF19aamhhgu,SN Ia,17.496351,52.04204860003665,1.0,75.92830502452405,0.46259799999999984,17.56548,59.88222219981253,73.68517810207486,0.41336145454545464,-0.06912900000000022,-18.574081888085576
ZTF19aamhlnl,SN Ia,18.483324,18.017106499988586,0.771618203978235,0.0,99.0,18.761105,20.059849499724805,3.2005574042717155,99.0,-0.27778100000000094,-19.08086003493099
ZTF19aamkmxv,SN IIn,17.41754,77.94131939997897,1.0,22.44810787417201,0.19586457142857125,16.370647,93.94616900011897,87.00484755278111,0.19957478571428514,1.0468929999999972,-16.47321625191822
ZTF19aamkywr,SN Ia,17.007275,34.002361100167036,0.9415040918901261,67.26039503994448,0.48762266666666615,17.126215,47.91734950011596,15.586601114844509,0.5045575000000007,-0.11893999999999849,-18.56291895578059
ZTF19aamljom,SN II,16.100618,105.89776619989425,1.0,0.0,0.1917240999999999,16.213448,119.7550000003539,121.87823737170424,0.13272787096774186,-0.11282999999999888,-18.564648051846934
ZTF19aamqlyl,SN Ia,17.11614,53.89546300005168,1.0,0.0,0.5496119999999998,16.65418,80.87459490029141,127.18589474177864,0.34409080000000003,0.46196000000000126,-18.42958234712534
ZTF19aamhgwm,SN II,18.106506,82.84287039982155,1.0,7.207689868960847,0.18108362500000008,18.07856,88.85721069993451,15.111399413479592,0.13269642105263127,0.027946000000000026,-17.72501009955244
ZTF19aanbfaw,SN Ia,17.946733,43.96428239997476,0.9088876236905955,31.1005847252277,0.38404562500000017,18.083202,50.02114580012858,18.39763838036674,0.20429399999999928,-0.13646900000000173,-19.10413932544525
ZTF18achxcsh,SN Ia,18.507376,173.29136579995975,1.0,61.07029018073037,0.2486018750000003,18.570465,34.93756949994713,5.571237675050573,0.29008579999999995,-0.06308899999999795,-18.878230273598312
ZTF19aamsetj,SN Ic,17.682653,49.98670129990205,1.0,26.586705501470114,0.5935468571428574,17.367987,59.02608790015802,25.88345319991746,0.338493,0.314665999999999,-17.674916025475444
ZTF19aamggmk,SN II,19.395466,45.88812500005588,1.0,0.0,99.0,18.745705,48.987800899893045,3.7698509123034962,0.1982621249999994,0.649760999999998,-16.338052794151935
ZTF19aamqebl,SN Ia,19.108139,18.917638899758458,1.0,0.0,0.15875762500000024,18.696392,50.008043999783695,18.923819242730428,0.16929936842105175,0.41174700000000186,-18.823189620723653
ZTF19aamooex,SN Ia,18.681746,13.009780100081116,1.0,0.0,0.15899333333333368,18.761623,38.07537030009553,13.83612888062154,0.30073500000000014,-0.07987699999999975,-18.993820008486747
ZTF19aamhqej,SN Ia,16.564354,139.72975699976087,1.0,0.0,0.1274388780487809,16.283043,76.87665509991348,0.0,0.2045795999999998,0.2813110000000023,-17.73519559659539
ZTF19aamvmer,SN Ia,18.671677,35.951921300031245,0.8744919518250078,17.622939001358944,0.4966589999999999,18.750628,48.856701399665326,9.277781724501988,0.15313776470588203,-0.078951,-19.20417972031984
ZTF19aanejfr,SN Ia,17.054047,42.01427090028301,0.9991582634369212,81.57250686748212,0.1898718125000003,17.202793,50.02245370019227,65.47100647674603,0.12304822222222159,-0.14874599999999916,-19.26328791859289
ZTF19aanlekq,SN II,18.095182,69.92866900004447,0.9557502774970069,0.13935315977463056,0.22123163636363555,18.094791,87.77973380032927,0.0,0.08179634999999977,0.0003910000000004743,-17.89240222287134
ZTF19aamvape,SN II,18.096989,99.80138889979571,1.0,27.395285185846415,0.19669382608695637,17.730743,123.74744210019708,34.37273581210927,0.15043347368421062,0.3662460000000003,-17.44873334712534
ZTF19aanfukh,SN Ic,18.622925,65.92967590037733,1.0,7.356558975427738,0.29712600000000017,18.26969,79.00004629977047,13.942198006329466,0.2723257999999998,0.35323499999999797,-16.74566675173062
ZTF19aanesgt,SLSN-I,18.605366,24.959606499876827,1.0,1.8139505837215801,0.4661724999999999,18.45209,38.95891210017726,10.756099337960759,0.22737183333333397,0.15327600000000174,-20.478207227615027
ZTF19aanfyey,SN Ia,18.60937,30.000080999918282,1.0,23.76805598237387,0.31325275000000063,18.606014,40.98121530003846,13.629310396046193,0.1920279999999999,0.0033560000000001367,-19.195284524746796
ZTF18aahtjsc,SN Ia,18.463465,19.95995369972661,1.0,20.885246409970147,0.13908879999999968,18.187292,12.021655099932104,10.477347415155398,0.1527470000000001,0.276173,-18.31392943370296
ZTF19aanfnvl,SN II,18.174267,40.92001160001382,0.9989737573831119,3.149660218229673,0.14406933333333308,18.003805,37.935347199905664,7.037500693824473,0.09260342857142893,0.17046200000000056,-17.48908939038659
ZTF19aanhhal,SN II,18.215462,97.8454167000018,1.0,0.0,0.10741961904761917,18.115599,114.9195023002103,3.178401135856431,0.08573055999999994,0.09986299999999915,-17.01701382167354
ZTF19aanijpu,SN Ic,18.073753,125.95553239993751,0.9659680158508477,14.502116596968646,0.1558748636363635,17.498571,143.7849653000012,16.91601114931289,0.17401768181818172,0.5751820000000016,-18.581213095207122
ZTF19aangier,SN Ia,17.790703,44.95958330016583,0.9996080791521517,23.856548729765876,0.2757373636363635,17.90041,48.85550930025056,28.43797155853805,0.18018849999999986,-0.10970700000000022,-19.274597766632688
ZTF19aanhlxe,SN Ia,18.239536,12.99276620009914,0.998811883616457,23.922643756186254,0.2304579999999999,18.465006,44.884293999988586,8.447933755365545,0.2740131666666669,-0.22546999999999784,-19.114825527213306
ZTF19aanhlzi,SN Ia,18.081991,39.06953709991649,0.9989564402393516,17.850502981639785,0.5266100000000009,18.027773,48.937638899777085,21.149383223756082,0.20000627272727298,0.05421799999999877,-18.756119572017933
ZTF19aaniore,SN II,18.533068,109.78494209982455,1.0,19.080089800620218,0.11132680769230788,18.484331,123.65024300012738,11.234110620458527,0.08189252499999986,0.04873699999999914,-17.01265434712534
ZTF19aanhgqg,SN Ia-91bg,17.079046,99.91693289997056,1.0,94.33548035462522,0.3214889999999997,17.031021,89.89079859992489,107.03335550014842,0.2842901250000003,0.04802500000000265,-18.298949472278313
ZTF19aamrais,SLSN-II,18.776117,116.71145830024034,0.9599489767946899,3.9715750309632925,0.09809447826086944,18.465477,143.8041898002848,4.9581696289450266,0.07677203124999976,0.31063999999999936,-19.73048913410468
ZTF19aalbrgu,SLSN-II,17.923376,217.60870369989425,1.0,0.0,0.08381354166666687,17.871433,212.66901620011777,3.824375997476125,0.06232152873563236,0.051943000000001405,-20.170598744858257
ZTF19aaniqrr,other,19.2926,99.85137740010396,1.0,0.0,0.07468587878787858,18.939917,163.83775469986722,6.6326267765810485,0.0989752727272727,0.35268299999999897,-22.443352862769316
ZTF19aanmdsr,SN Ia,18.78889,39.88541659992188,1.0,10.598277399694192,0.5343826,18.747633,43.94486110005528,8.77706535367868,0.21203311111111095,0.0412569999999981,-19.85577613856731
